url,nazev,nace,ulice_cp,psc_obec,souradnice,adm,prikon,paliva,nox,co,voc,tzl,so2,ostatni,amoniak,co2
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ042/420701462_CZ.html,KB-BLOK systém s.r.o. - Postoloprty,236100,Masarykova 635,439 42 Postoloprty,"50° 21´ 31.237"" sš 13° 40´ 56.114"" vd",25843826,,,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ042/777700023_CZ.html,Kiswire Cord Czech s.r.o.,256100,,438 01 Velemyšleves,"50° 22´ 54.994"" sš 13° 34´ 21.001"" vd",n/a,"5,2",zemní plyn (průměrná výhř. 34050 kJ/m3),"0,382","0,803",n/a,"0,097",n/a,"0,074000",n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ042/421643722_CZ.html,"KM - PRONA, a.s. - ČS Žatec",467120,Plzeňská 3095,438 01 Žatec,"50° 19´ 8.401"" sš 13° 31´ 46.626"" vd",27739091,,,n/a,n/a,"0,054",n/a,n/a,n/a,n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ042/794730491_CZ.html,KOITO CZECH s.r.o.,274000,Na Astře 3001,438 01 Žatec,"50° 20´ 48.349"" sš 13° 32´ 42.872"" vd",25954466,"8,3",zemní plyn (průměrná výhř. 34050 kJ/m3),"2,168","13,721","9,749","0,002",n/a,"4,322",n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ042/703518181_CZ.html,KSB spol. s r.o. - lom Nepomyšl,081200,,439 71 Nepomyšl,"50° 12´ 57.310"" sš 13° 19´ 55.965"" vd",n/a,,,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ042/723230121_CZ.html,"LASSELSBERGER, s.r.o. -  Podbořany",233100,Dělnická 313,441 01 Podbořany,"50° 13´ 19.997"" sš 13° 24´ 21.999"" vd",n/a,"7,6",zemní plyn (průměrná výhř. 34050 kJ/m3),"13,816","25,472","2,593","5,552","1,298","1,046000",n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ042/794730381_CZ.html,Laundromat s.r.o.,960100,Osvoboditelů 980,438 01 Žatec,"50° 20´ 11.201"" sš 13° 32´ 40.730"" vd",9265112,"1,7",hnědé uhlí tříděné,"2,023","0,131","0,083","0,522",n/a,"0,012",n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ042/723280351_CZ.html,LOGIT s.r.o.,206000,119,441 17 Podbořany,"50° 13´ 25.023"" sš 13° 23´ 24.698"" vd",26691191,"5,5",zemní plyn (průměrná výhř. 34050 kJ/m3),"1,602","0,020",n/a,n/a,n/a,n/a,n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ042/687390511_CZ.html,Marcela ŠTÍBROVÁ - Čistírna oděvů Louny,960100,Žatecká 475,440 01 Louny,"50° 21´ 25.936"" sš 13° 47´ 36.830"" vd",9223282,,,n/a,n/a,"0,242",n/a,n/a,n/a,n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ042/617820013_CZ.html,Martin Keprta - Kompostárna Cítoliby,011100,Zeměšská 26,439 02 Cítoliby,"50° 20´ 0.270"" sš 13° 48´ 38.439"" vd",9115595,,,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ042/420770292_CZ.html,MATERNA BIOPLYN - Výškov,351100,,440 01 Výškov,"50° 23´ 36.934"" sš 13° 40´ 1.876"" vd",n/a,"1,4",bioplyn,"4,264","8,246",n/a,"0,029",n/a,n/a,n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ042/687398041_CZ.html,NACHI Czech s.r.o.,281500,Průmyslová 2732,440 01 Louny,"50° 20´ 45.204"" sš 13° 48´ 53.926"" vd",26418011,"1,5",zemní plyn (průměrná výhř. 34050 kJ/m3),"0,304","0,004","0,149",n/a,n/a,n/a,n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ042/794730073_CZ.html,Neturen Czech s.r.o.,243400,1079,438 01 Bitozeves,"50° 22´ 5.954"" sš 13° 36´ 5.958"" vd",72842750,"1,1",zemní plyn (průměrná výhř. 34050 kJ/m3),"0,015","0,003",n/a,"0,040",n/a,n/a,n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ042/723230083_CZ.html,"NS Kunststofftechnik CZ, s.r.o.",222900,Hlubany 146,441 01 Podbořany,"50° 12´ 39.018"" sš 13° 23´ 15.463"" vd",28261071,,,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ042/420770092_CZ.html,POWGEN a.s. - kogenerační jednotka,351100,Skupova,440 01 Louny,"50° 21´ 32.734"" sš 13° 48´ 27.710"" vd",n/a,"0,8",zemní plyn (průměrná výhř. 34050 kJ/m3),"2,500","2,133",n/a,n/a,n/a,n/a,n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ042/420770072_CZ.html,POWGEN a.s. - kogenerační jednotka,351100,Pionýrů 2678,440 01 Louny,"50° 20´ 56.026"" sš 13° 47´ 58.751"" vd",n/a,"1,9",zemní plyn (průměrná výhř. 34050 kJ/m3),"2,447","3,714",n/a,n/a,n/a,n/a,n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ042/420770082_CZ.html,POWGEN a.s. - kogenerační jednotka,351100,17. listopadu 2580,440 01 Louny,"50° 21´ 28.930"" sš 13° 46´ 58.433"" vd",25579801,"7,4",zemní plyn (průměrná výhř. 34050 kJ/m3),"12,780","2,698",n/a,n/a,n/a,n/a,n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ042/421670112_CZ.html,PREFA ŽATEC s.r.o.,236100,Leoše Janáčka 1270,438 01 Žatec,"50° 20´ 31.293"" sš 13° 32´ 45.482"" vd",9267816,"2,7",hnědé uhlí tříděné,"2,048","2,264",n/a,"0,529",n/a,n/a,n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ042/627358191_CZ.html,"Primagra, a.s. - Dobroměřice VKS",109100,5. května 352,440 01 Dobroměřice,"50° 22´ 29.643"" sš 13° 47´ 0.558"" vd",19889925,"2,5",zemní plyn (průměrná výhř. 34050 kJ/m3),"0,209","0,002",n/a,n/a,n/a,n/a,n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ042/687390033_CZ.html,Pure Bohemia,244100,Průmyslová 397,439 02 Cítoliby,"50° 20´ 27.777"" sš 13° 49´ 13.111"" vd",27708624,,,n/a,n/a,"1,260","0,017",n/a,"0,048000",n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ042/421001052_CZ.html,"QWERT Rubber, spol. s r.o.",221900,Vodní 165,439 81 Kryry,"50° 10´ 24.010"" sš 13° 25´ 30.420"" vd",9147390,,,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ042/421643632_CZ.html,R E P O N s.r.o. - provozovna Žatec,256100,Purkyněho 1161,438 01 Žatec,"50° 20´ 15.939"" sš 13° 32´ 50.556"" vd",9266801,,,n/a,n/a,n/a,n/a,n/a,"0,096891",n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ042/420700532_CZ.html,"Severočeské vodovody a kanalizace, a.s. - ČOV Louny",360000,Říční,440 01 Louny,"50° 22´ 0.213"" sš 13° 48´ 59.396"" vd",n/a,"1,0","kalový plyn, zemní plyn (průměrná výhř. 34050 kJ/m3)","0,080","0,004",n/a,n/a,n/a,n/a,n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ042/421600032_CZ.html,"Severočeské vodovody a kanalizace, a.s. - ČOV Žatec",360000,Klostermannova,438 01 Žatec,"50° 19´ 49.531"" sš 13° 33´ 14.554"" vd",n/a,"1,0","kalový plyn, zemní plyn (průměrná výhř. 34050 kJ/m3)","0,107","0,003",n/a,n/a,n/a,n/a,n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ042/692750241_CZ.html,SILNICE GROUP a.s. - Obalovna Měcholupy,421100,,439 31 Holedeč,"50° 16´ 22.576"" sš 13° 32´ 43.696"" vd",n/a,"0,5",zemní plyn (průměrná výhř. 34050 kJ/m3),"1,053","0,881",n/a,"0,464",n/a,n/a,n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ042/687390183_CZ.html,sinit kunststoffwerk louny s.r.o.,273300,Průmyslová 2728,440 01 Louny,"50° 20´ 32.034"" sš 13° 49´ 16.407"" vd",25844300,,,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ042/726110131_CZ.html,"Služby města Postoloprty, s.r.o.",353000,Dvořákova 549,439 42 Postoloprty,"50° 21´ 45.409"" sš 13° 42´ 15.250"" vd",19954204,"6,2",zemní plyn (průměrná výhř. 34050 kJ/m3),"0,469","0,015",n/a,n/a,n/a,n/a,n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ042/702388171_CZ.html,Solar Turbines EAME s.r.o.,331200,59,438 01 Bitozeves,"50° 22´ 9.195"" sš 13° 36´ 30.059"" vd",41535049,"4,5","nafta, zemní plyn (průměrná výhř. 34050 kJ/m3)","0,084","0,030","0,155","0,052",n/a,n/a,n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ042/687390133_CZ.html,"Správa a údržba silnic Ústeckého kraje, příspěvková organizace - středisko Louny",522100,Poděbradova 2653,440 01 Louny,"50° 20´ 56.891"" sš 13° 47´ 48.015"" vd",9243208,,,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ042/420701342_CZ.html,Takada Industries Czech Republic s.r.o. - Louny,222900,Průmyslová 2726,440 01 Louny,"50° 20´ 42.320"" sš 13° 49´ 0.508"" vd",26736586,,,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ042/420701782_CZ.html,TBG Louny s.r.o. - Louny,236900,Průmyslová 2724,440 01 Louny,"50° 20´ 37.843"" sš 13° 49´ 11.985"" vd",25705709,,,n/a,n/a,n/a,"0,000",n/a,n/a,n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ042/421643642_CZ.html,TBG Louny s.r.o. - provozovna Žatec,236900,Čeradická 3015,438 01 Žatec,"50° 19´ 1.397"" sš 13° 31´ 33.950"" vd",26904811,,,n/a,n/a,n/a,"0,000",n/a,n/a,n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ042/421643972_CZ.html,Tesco Stores ČR a.s.,471100,Husova 3078,438 01 Žatec,"50° 18´ 51.207"" sš 13° 31´ 57.904"" vd",27406334,"0,4",nafta,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ042/420702052_CZ.html,T-Mobile Czech Republic a.s. - Louny,612030,Komenského náměstí 2540,440 01 Louny,"50° 21´ 23.615"" sš 13° 48´ 10.263"" vd",9242112,"0,9",nafta,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ042/794730113_CZ.html,UNITED BAKERIES a.s. - Žatec,107100,Pekárenská 987,438 01 Žatec,"50° 18´ 56.632"" sš 13° 32´ 9.179"" vd",26753804,"3,0",zemní plyn (průměrná výhř. 34050 kJ/m3),"0,905","0,038",n/a,n/a,n/a,n/a,n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ042/723230111_CZ.html,"VAPO, spol. s r.o. - Podbořany",382100,Žatecká 660,441 01 Podbořany,"50° 14´ 23.402"" sš 13° 25´ 16.724"" vd",26132346,"6,8",zemní plyn (průměrná výhř. 34050 kJ/m3),"0,287","0,003",n/a,n/a,n/a,n/a,n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ042/421600412_CZ.html,Vězeňská služba České republiky - Věznice Nové Sedlo,842300,Hlavní 2,438 01 Nové Sedlo,"50° 20´ 45.932"" sš 13° 28´ 23.355"" vd",n/a,"2,4","nafta, zemní plyn (průměrná výhř. 34050 kJ/m3)","0,052","0,002",n/a,n/a,n/a,n/a,n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ042/420700172_CZ.html,Vlastimil Florián - Postoloprty - Strkovice,011100, 1,440 01 Postoloprty,"50° 21´ 11.077"" sš 13° 42´ 56.472"" vd",19877404,"1,7","topné oleje nízkosirné (obsah síry více než 0,1% a max. do 1 % vč.)","0,030","0,009",n/a,"0,032","0,306","0,005",n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ042/603548021_CZ.html,"Vodňanské kuře, s.r.o. - farma Bezděkov",014700,,438 01 Žatec,"50° 19´ 59.089"" sš 13° 34´ 56.469"" vd",n/a,"0,4",nafta,"0,021","0,006",n/a,n/a,n/a,n/a,n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ042/794730123_CZ.html,Wastemat,380000,Čeradická 2475,438 01 Žatec,"50° 19´ 4.185"" sš 13° 31´ 36.683"" vd",9278605,,,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ042/420701762_CZ.html,"XAVEROV, a.s. - Blšany u Loun",014700,,440 01 Blšany u Loun,"50° 21´ 2.727"" sš 13° 51´ 4.090"" vd",n/a,"0,4",nafta,"0,021","0,006",n/a,n/a,n/a,n/a,n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ042/651740461_CZ.html,"XAVEROV, a.s. - farma Blšany 2",014700,,440 01 Blšany u Loun,"50° 20´ 43.982"" sš 13° 50´ 52.678"" vd",n/a,"0,4",nafta,"0,021","0,006",n/a,n/a,n/a,n/a,n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ042/703490431_CZ.html,"XAVEROV, a.s. - farma Dvérce",014700,,441 01 Nepomyšl,"50° 11´ 53.974"" sš 13° 20´ 12.180"" vd",n/a,"0,4",nafta,"0,021","0,006",n/a,n/a,n/a,n/a,n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ042/683080451_CZ.html,"XAVEROV, a.s. - farma Libočany",014700,,439 75 Libočany,"50° 19´ 27.668"" sš 13° 30´ 13.379"" vd",n/a,"0,4",nafta,"0,021","0,006",n/a,n/a,n/a,n/a,n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ042/421001202_CZ.html,"XAVEROV, a.s. - farma Vroutek",014700,1/276,439 82 Vroutek,"50° 11´ 26.385"" sš 13° 21´ 42.639"" vd",n/a,"0,4",nafta,"0,021","0,006",n/a,n/a,n/a,n/a,n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ042/604920023_CZ.html,Yanfeng Czechia Automotive Interior Systems s.r.o. - výroba plastových komponentů,222900,60,438 01 Bitozeves,"50° 22´ 15.580"" sš 13° 36´ 32.425"" vd",41270321,"3,5","nafta, zemní plyn (průměrná výhř. 34050 kJ/m3)","0,350","0,117",n/a,"0,031","0,000","0,090",n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ042/794730281_CZ.html,"Žatecká teplárenská, a.s. Teplárna Perč",353010,3149,438 01 Žatec,"50° 18´ 14.128"" sš 13° 33´ 0.093"" vd",28395590,"43,7","dřevní biomasa, hnědé uhlí prachové, nafta, výlisky z biomasy","97,214","27,611",n/a,"23,185","86,642","0,964",n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ042/638020641_CZ.html,AFSI Europe s.r.o.,282900,139,435 01 Havraň,"50° 25´ 34.515"" sš 13° 35´ 12.472"" vd",27698106,"1,8",zemní plyn (průměrná výhř. 34050 kJ/m3),"0,045","0,002","0,228","0,030",n/a,n/a,n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ042/699350083_CZ.html,"AHOLD Czech Republic, a.s. - Most, Velebudická 1352",471100,Velebudická 3270,434 01 Most,"50° 29´ 9.422"" sš 13° 39´ 19.836"" vd",25620070,"1,8","nafta, zemní plyn (průměrná výhř. 34050 kJ/m3)","0,123","0,030",n/a,"0,002","0,001","0,006",n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ042/737890033_CZ.html,ALFA TERM MOST a.s.,432200,Libkovická 185,435 11 Lom,"50° 36´ 57.769"" sš 13° 39´ 29.792"" vd",25307789,"0,8",zemní plyn (průměrná výhř. 34050 kJ/m3),"0,257","0,012",n/a,"0,002","0,000","0,007",n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ042/420670072_CZ.html,AQUATEST a.s. - UNIPETROL RPA,711210,,436 01 Litvínov,"50° 33´ 19.525"" sš 13° 37´ 4.666"" vd",n/a,,,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ042/686040103_CZ.html,ARCOS FM CZ -Litvínov,683200,Jiráskova 2181,436 01 Litvínov,"50° 35´ 55.847"" sš 13° 37´ 3.523"" vd",41709080,"0,8",,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ042/420902052_CZ.html,"AUTOPLUS II, s.r.o. - provozovna Most, Rudolická",452000,Rudolická 1730,434 01 Most,"50° 30´ 36.241"" sš 13° 39´ 9.811"" vd",25778978,,,"0,012","0,000",n/a,n/a,n/a,n/a,n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ042/770540013_CZ.html,"BAPW.cz, s.r.o.",289900,Teplárenská 287,434 01 Most,"50° 31´ 24.293"" sš 13° 34´ 49.740"" vd",28034406,,,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ042/420900582_CZ.html,"BEST, a.s. - závod Polerady",236100,117,434 01 Polerady,"50° 25´ 50.555"" sš 13° 39´ 3.700"" vd",31284621,,,n/a,n/a,n/a,"0,317",n/a,n/a,n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ042/725220013_CZ.html,"BEST, a.s., Závod Těžba, pískovna Polerady",236100,117,434 01 Polerady,"50° 25´ 50.555"" sš 13° 39´ 3.700"" vd",31284621,,,n/a,n/a,n/a,"0,167",n/a,n/a,n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ042/420670222_CZ.html,Bilfinger ISCZ - Lakovna,331200,1,436 01 Litvínov,"50° 33´ 41.938"" sš 13° 36´ 7.417"" vd",25045750,,,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ042/420600432_CZ.html,Bilfinger ISCZ - Litvínov - plynová žíhací pec,331200,1,436 01 Litvínov,"50° 33´ 41.938"" sš 13° 36´ 7.417"" vd",25045750,"12,2",zemní plyn (průměrná výhř. 34050 kJ/m3),"0,029","0,015",n/a,n/a,n/a,n/a,n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ042/790840033_CZ.html,Bilfinger ISCZ - obrábění kovů,331200,1,436 01 Litvínov,"50° 33´ 41.938"" sš 13° 36´ 7.417"" vd",25045750,,,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ042/420601552_CZ.html,CELIO a.s. - Litvínov,382100,V Růžodolu 2,436 01 Litvínov,"50° 33´ 29.248"" sš 13° 38´ 51.580"" vd",25239163,"0,5",bioplyn,"0,438","0,569",n/a,n/a,n/a,n/a,n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ042/699590113_CZ.html,Česká telekomunikační infrastruktura a.s. - MO0011_NPZ,611000,Vítězslava Nezvala 2696/11,434 01 Most,"50° 30´ 18.993"" sš 13° 38´ 17.557"" vd",25239147,"0,4",nafta,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ042/601230013_CZ.html,"ČEZ Energo, s.r.o. - kogenerační jednotka Bečov",351100,,435 26 Bečov,"50° 26´ 56.281"" sš 13° 43´ 0.194"" vd",n/a,"2,3",zemní plyn (průměrná výhř. 34050 kJ/m3),"3,286","0,321",n/a,n/a,n/a,n/a,n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ042/693600013_CZ.html,"ČEZ Energo, s.r.o. - kogenerační jednotky Meziboří",351100,J. A. Komenského 399,435 13 Meziboří,"50° 37´ 12.889"" sš 13° 36´ 35.199"" vd",5071976,"7,2",zemní plyn (průměrná výhř. 34050 kJ/m3),"12,517","0,415",n/a,n/a,n/a,n/a,n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ042/616530013_CZ.html,DOMES Bylany s.r.o.,467110,74,434 01 Malé Březno,"50° 28´ 3.490"" sš 13° 36´ 14.417"" vd",25376152,"1,4",hnědé uhlí tříděné,"1,253","0,862",n/a,"0,188",n/a,n/a,n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ042/420901442_CZ.html,"Dopravní podnik měst Mostu a Livínova, a.s. - lakovna, Most",493100,tř. Budovatelů 1395/23,434 01 Most,"50° 29´ 25.036"" sš 13° 38´ 9.904"" vd",5096235,,,n/a,n/a,"0,183",n/a,n/a,n/a,n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ042/693600111_CZ.html,DOTERM SERVIS s.r.o. - právní nástupce; kotelna S,353010,J. A. Komenského 399,435 13 Meziboří,"50° 37´ 12.889"" sš 13° 36´ 35.199"" vd",5071976,"14,3","topné oleje nízkosirné (obsah síry více než 0,1% a max. do 1 % vč.), zemní plyn (průměrná výhř. 34050 kJ/m3)","0,829","0,052",n/a,"0,002","0,075","0,001",n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ042/420601742_CZ.html,Důl Kohinoor a.s.,099000,5,435 43 Horní Jiřetín,"50° 33´ 34.275"" sš 13° 35´ 25.020"" vd",25940929,"0,6",hnědé uhlí tříděné,"0,477","0,322",n/a,"0,178",n/a,n/a,n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ042/708750043_CZ.html,EDUARD - Výroba kovových doplňků modelů,324000,Mírová 170,435 21 Obrnice,"50° 30´ 13.541"" sš 13° 41´ 49.446"" vd",5038332,,,n/a,n/a,n/a,"0,000","0,000",n/a,n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ042/420601762_CZ.html,"EPS biotechnology, s.r.o. - dekontaminační plocha Litvínov",721100,V Růžodolu 2,436 01 Litvínov,"50° 33´ 29.248"" sš 13° 38´ 51.580"" vd",25239163,,,n/a,n/a,"0,000",n/a,n/a,n/a,n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ042/420970402_CZ.html,Euro Mall Bohemia - Retail Park Most - kotelna ZP,682020,Velebudická 1247,434 01 Most,"50° 29´ 13.748"" sš 13° 39´ 19.705"" vd",27815722,"1,0",zemní plyn (průměrná výhř. 34050 kJ/m3),"0,001","0,001",n/a,"0,000","0,000","0,000",n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ042/420601522_CZ.html,"Euro Support Manufacturing Czechia, s.r.o.",205990,Záluží 1,436 01 Litvínov,"50° 33´ 41.938"" sš 13° 36´ 7.417"" vd",25045750,"0,4",zemní plyn (průměrná výhř. 34050 kJ/m3),"3,313","2,362","0,184","0,262",n/a,"0,000219672",n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ042/420670062_CZ.html,EUROMONT GROUP - lakovna,331200,7,434 01 Horní Jiřetín,"50° 33´ 19.635"" sš 13° 35´ 20.114"" vd",26306735,,,n/a,n/a,"1,209","0,010",n/a,n/a,n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ042/420900352_CZ.html,"FBT COLOR s.r.o. - Areál DOMES Bylany u Mostu, Malé Březno",203000,74,434 01 Malé Březno,"50° 28´ 3.490"" sš 13° 36´ 14.417"" vd",25376152,,,n/a,n/a,"4,650",n/a,n/a,n/a,n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ042/669330013_CZ.html,forteq Czech s.r.o.,222900,,434 01 Most,"50° 32´ 44.040"" sš 13° 37´ 39.908"" vd",n/a,,,n/a,n/a,"0,000",n/a,n/a,n/a,n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ042/687210611_CZ.html,greiner packaging s.r.o. - Louka u Litvínova,222200,Greinerova 216,435 33 Louka u Litvínova,"50° 35´ 54.240"" sš 13° 38´ 18.996"" vd",26018136,"0,9",zemní plyn (průměrná výhř. 34050 kJ/m3),"0,203","0,009","2,775",n/a,n/a,n/a,n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ042/749210541_CZ.html,"Gumotex Automotive, s.r.o.",293200,Dělnická 210,434 01 Most,"50° 28´ 55.826"" sš 13° 38´ 44.693"" vd",5080622,,,n/a,n/a,"14,349",n/a,n/a,n/a,n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ042/749200013_CZ.html,Günther Mayer - Prášková lakovna,293200,Dělnická 21,434 01 Most,"50° 29´ 2.088"" sš 13° 38´ 58.921"" vd",5080321,"0,6",zemní plyn (průměrná výhř. 34050 kJ/m3),"0,182","0,004","0,176",n/a,n/a,n/a,n/a,n/a
