zdroj_id,nazev,mnozstvi
119808822,oxidy dusíku,0.079
119808822,oxid uhelnatý,0.003
119808822,těkavé organické látky (VOC),0.966
310070562,oxidy dusíku,0.078
310070562,oxid uhelnatý,0.011
310070562,těkavé organické látky (VOC),0.319
119809642,oxidy dusíku,0.629
119809642,oxid uhelnatý,6.345
119809642,těkavé organické látky (VOC),5.089
119808752,tuhé znečišťující látky,0.0
119808752,těkavé organické látky (VOC),0.722
119808752,chrom (bez šestimocného chromu),1e-06
119808752,silné anorganické kyseliny,3e-05
310065342,tuhé znečišťující látky,0.038
310065342,oxidy dusíku,0.128
728640871,tuhé znečišťující látky,0.202
728640871,oxidy dusíku,0.163
728640871,oxid uhelnatý,0.027
728640871,organické látky vyjádřené jako TOC,1.509
310066002,tuhé znečišťující látky,0.022
310066002,těkavé organické látky (VOC),3.131
310098092,těkavé organické látky (VOC),0.537
310012412,tuhé znečišťující látky,0.0
730120011,oxidy dusíku,0.557
730120011,oxid uhelnatý,0.005
732450111,tuhé znečišťující látky,0.004
732450111,oxid siřičitý,0.039
732450111,oxidy dusíku,5.435
732450111,oxid uhelnatý,0.242
727750181,tuhé znečišťující látky,0.003
727750181,oxid siřičitý,0.074
727750181,oxidy dusíku,3.308
727750181,oxid uhelnatý,0.18
728314111,oxidy dusíku,0.012
728314111,oxid uhelnatý,0.001
727870051,tuhé znečišťující látky,0.008
727870051,oxid siřičitý,0.004
727870051,oxidy dusíku,0.221
727870051,oxid uhelnatý,0.016
728070581,oxidy dusíku,0.679
728070581,oxid uhelnatý,0.045
732450123,oxidy dusíku,0.096
732450123,oxid uhelnatý,0.002
119802052,tuhé znečišťující látky,0.0
119802052,oxid siřičitý,0.0
119802052,oxidy dusíku,0.0
119802052,oxid uhelnatý,0.0
119802052,organické látky vyjádřené jako TOC,0.0
119802052,těkavé organické látky (VOC),0.0
119802052,amoniak,0.0
732450771,tuhé znečišťující látky,0.033
732450771,oxid siřičitý,0.69
732450771,oxidy dusíku,189.013
732450771,oxid uhelnatý,17.587
732450771,organické látky vyjádřené jako TOC,1.386
732450771,"antimon a jeho sloučeniny, vyjádřené jako Sb",0.0005
732450771,arsen,0.0001
732450771,chrom (bez šestimocného chromu),0.005
732450771,"kadmium a jeho sloučeniny, vyjádřené jako Cd",0.0005
732450771,"kobalt a jeho sloučeniny, vyjádřené jako Co",0.0001
732450771,"mangan a jeho sloučeniny, vyjádřené jako Mn",0.0009
732450771,"měď a její sloučeniny, vyjádřené jako Cu",0.0011
732450771,"nikl a jeho sloučeniny, vyjádřené jako Ni",0.0007
732450771,"olovo a jeho sloučeniny, vyjádřené jako Pb",0.0018
732450771,"rtuť její sloučeniny, vyjádřené jako Hg",0.004
732450771,"thalium a jeho sloučeniny, vyjádřené jako Tl",0.0001
732450771,"vanad a jeho sloučeniny, vyjádřené jako V",0.0002
732450771,polychlorované dibenzodioxiny a dibenzofurany,1.6e-08
732450771,"fluor a jeho anorg.sloučeniny, vyjádřené jako F",0.931
732450771,plynné sloučeniny chloru vyjádřené jako chlorovodík,0.136
729270341,tuhé znečišťující látky,0.0
729270341,oxid siřičitý,0.025
729270341,oxidy dusíku,63.882
729270341,oxid uhelnatý,50.467
119807592,těkavé organické látky (VOC),0.225
729050773,oxidy dusíku,0.098
729050773,oxid uhelnatý,0.0
119804662,oxidy dusíku,0.258
119804662,oxid uhelnatý,0.01
119804662,těkavé organické látky (VOC),3.927
727020173,tuhé znečišťující látky,0.006
727020173,oxid siřičitý,0.003
727020173,oxidy dusíku,0.42
727020173,oxid uhelnatý,0.102
727020173,organické látky vyjádřené jako TOC,0.021
319900672,oxidy dusíku,0.128
319900672,oxid uhelnatý,0.035
319900672,organické látky vyjádřené jako TOC,0.175
793260901,oxidy dusíku,1.269
793260901,oxid uhelnatý,0.208
730950171,tuhé znečišťující látky,0.408
730950171,oxid siřičitý,0.013
730950171,oxidy dusíku,2.592
730950171,oxid uhelnatý,0.432
730950171,organické látky vyjádřené jako TOC,0.087
730950171,"1,2-dichlorethylen",0.742
727160111,těkavé organické látky (VOC),0.182
728161121,těkavé organické látky (VOC),0.16
731280681,těkavé organické látky (VOC),0.106
730950203,tuhé znečišťující látky,0.0
730950203,oxid siřičitý,0.0
730950203,oxidy dusíku,0.427
730950203,oxid uhelnatý,0.106
730950203,organické látky vyjádřené jako TOC,0.0
729270461,oxidy dusíku,0.391
729270461,oxid uhelnatý,0.096
729270461,tetrachlorethylen,0.0
728950073,těkavé organické látky (VOC),0.061
727180371,těkavé organické látky (VOC),0.038
729270343,těkavé organické látky (VOC),0.144
730120093,těkavé organické látky (VOC),0.028
310064952,těkavé organické látky (VOC),0.231
732450073,tuhé znečišťující látky,0.033
310052432,oxidy dusíku,0.111
310052432,oxid uhelnatý,0.027
310052432,těkavé organické látky (VOC),0.488
738620601,tuhé znečišťující látky,0.482
738620601,oxidy dusíku,0.583
738620601,oxid uhelnatý,0.024
738620601,organické látky vyjádřené jako TOC,1.41
738620601,těkavé organické látky (VOC),5.633
727750573,těkavé organické látky (VOC),1.779
310098322,tuhé znečišťující látky,0.763
310098302,tuhé znečišťující látky,1.536
310098332,tuhé znečišťující látky,0.514
310098332,oxidy dusíku,0.028
310098332,oxid uhelnatý,0.002
310098342,tuhé znečišťující látky,1.135
310098342,oxidy dusíku,0.05
310098342,oxid uhelnatý,0.002
310064672,tuhé znečišťující látky,0.814
310064672,oxidy dusíku,0.031
310064672,oxid uhelnatý,0.001
310004802,oxidy dusíku,0.089
310004802,oxid uhelnatý,0.004
310004802,organické látky vyjádřené jako TOC,0.155
310004802,těkavé organické látky (VOC),5.768
727750503,oxidy dusíku,0.644
727750503,oxid uhelnatý,0.025
601520851,tuhé znečišťující látky,0.495
601520851,oxidy dusíku,1.602
601520851,oxid uhelnatý,2.353
728950093,tuhé znečišťující látky,0.408
728950093,oxidy dusíku,1.183
728950093,oxid uhelnatý,0.104
728950093,těkavé organické látky (VOC),0.026
732310063,tuhé znečišťující látky,0.774
732310063,oxidy dusíku,2.602
732310063,oxid uhelnatý,0.212
732310063,těkavé organické látky (VOC),0.106
727120211,oxidy dusíku,0.38
727120211,oxid uhelnatý,0.019
731560033,oxidy dusíku,0.025
731560033,oxid uhelnatý,0.0
727410523,oxidy dusíku,0.113
727410523,oxid uhelnatý,0.002
119805902,oxidy dusíku,0.201
119805902,oxid uhelnatý,0.004
119805902,organické látky vyjádřené jako TOC,1.309
119805912,organické látky vyjádřené jako TOC,0.304
732050093,těkavé organické látky (VOC),0.115
755540343,oxidy dusíku,0.177
755540343,oxid uhelnatý,0.019
310093832,oxidy dusíku,0.094
310093832,oxid uhelnatý,0.024
119802482,oxidy dusíku,0.073
119802482,oxid uhelnatý,0.018
728169141,tuhé znečišťující látky,0.0
728169141,oxidy dusíku,0.0
728169141,oxid uhelnatý,0.0
727070503,tuhé znečišťující látky,0.002
727070503,oxid siřičitý,0.0
727070503,oxidy dusíku,0.125
727070503,oxid uhelnatý,0.0
727070503,organické látky vyjádřené jako TOC,0.006
732450461,tuhé znečišťující látky,0.309
732450461,oxidy dusíku,6.2
732450461,oxid uhelnatý,10.614
732450461,organické látky vyjádřené jako TOC,10.216
732450461,těkavé organické látky (VOC),6.927
732450023,tuhé znečišťující látky,0.088
732450023,těkavé organické látky (VOC),1.371
730190013,tuhé znečišťující látky,0.0
730190013,oxid siřičitý,0.0
730190013,oxidy dusíku,0.035
730190013,oxid uhelnatý,0.003
730190013,organické látky vyjádřené jako TOC,0.0
310058702,tuhé znečišťující látky,0.0
310058702,oxid siřičitý,0.0
310058702,oxidy dusíku,0.018
310058702,oxid uhelnatý,0.002
310058702,organické látky vyjádřené jako TOC,0.0
310058712,tuhé znečišťující látky,0.0
310058712,oxid siřičitý,0.0
310058712,oxidy dusíku,0.015
310058712,oxid uhelnatý,0.002
310058712,organické látky vyjádřené jako TOC,0.0
731438301,oxidy dusíku,10.311
731438301,oxid uhelnatý,19.402
119801862,oxidy dusíku,3.08
119801862,oxid uhelnatý,4.402
310053912,tuhé znečišťující látky,0.004
310053912,těkavé organické látky (VOC),0.107
727590133,oxidy dusíku,2.013
727590133,oxid uhelnatý,0.148
732250133,těkavé organické látky (VOC),3.041
310098832,těkavé organické látky (VOC),1.63
310016642,těkavé organické látky (VOC),0.565
310029562,tuhé znečišťující látky,0.002
310029562,oxid siřičitý,0.001
310029562,oxidy dusíku,0.212
310029562,oxid uhelnatý,0.35
310029562,organické látky vyjádřené jako TOC,0.07
310029562,těkavé organické látky (VOC),0.86
732050421,oxid siřičitý,0.019
732050421,oxidy dusíku,0.573
732050421,oxid uhelnatý,0.148
732050421,organické látky vyjádřené jako TOC,0.013
732050421,těkavé organické látky (VOC),1.504
732050421,Kyselina sirova,0.022742
732050421,kyanidy vyjádřené jako CN,0.035658
732050421,plynné sloučeniny chloru vyjádřené jako chlorovodík,0.149674
310013812,tuhé znečišťující látky,0.011
310013812,oxid siřičitý,0.014
310013812,oxidy dusíku,0.583
310013812,oxid uhelnatý,0.016
310013812,organické látky vyjádřené jako TOC,0.029
732110051,tuhé znečišťující látky,0.677
732110051,oxid siřičitý,0.057
732110051,oxidy dusíku,10.107
732110051,oxid uhelnatý,2.633
732110051,organické látky vyjádřené jako TOC,0.156
732110051,těkavé organické látky (VOC),29.515
310046752,těkavé organické látky (VOC),5.81
119801532,těkavé organické látky (VOC),0.258
727090391,oxidy dusíku,0.099
727090391,oxid uhelnatý,0.006
727090391,těkavé organické látky (VOC),0.116
310097422,oxidy dusíku,0.027
310097422,oxid uhelnatý,0.101
310097422,těkavé organické látky (VOC),2.964
310099312,těkavé organické látky (VOC),1.563
791730111,tuhé znečišťující látky,0.015
791730111,"olovo a jeho sloučeniny, vyjádřené jako Pb",8e-05
728730123,tuhé znečišťující látky,0.0
728730123,oxid siřičitý,0.0
728730123,oxidy dusíku,1.557
728730123,oxid uhelnatý,0.909
728730123,organické látky vyjádřené jako TOC,0.0
310065832,oxidy dusíku,0.224
310065832,oxid uhelnatý,0.24
728221101,těkavé organické látky (VOC),0.261
755540771,oxidy dusíku,1.023
755540771,oxid uhelnatý,0.009
773990861,oxidy dusíku,0.653
773990861,oxid uhelnatý,0.001
728220851,oxidy dusíku,1.016
728220851,oxid uhelnatý,0.0
755540571,oxidy dusíku,2.529
755540571,oxid uhelnatý,0.01
119810592,oxidy dusíku,0.012
119810592,oxid uhelnatý,0.003
728310013,oxidy dusíku,0.412
728310013,oxid uhelnatý,0.0
728830023,oxidy dusíku,0.724
728830023,oxid uhelnatý,0.015
728830033,oxidy dusíku,0.918
728830033,oxid uhelnatý,0.014
728830043,oxidy dusíku,1.045
728830043,oxid uhelnatý,0.0
728830063,oxidy dusíku,1.116
728830063,oxid uhelnatý,0.101
728830073,oxidy dusíku,0.923
728830073,oxid uhelnatý,0.028
728830083,oxidy dusíku,2.371
728830083,oxid uhelnatý,0.179
729350023,tuhé znečišťující látky,0.008
729350023,oxid siřičitý,0.0
729350023,oxidy dusíku,19.651
729350023,oxid uhelnatý,4.469
729350023,oxid uhličitý,29097.488
729350023,arsen,9.1911e-05
729350023,"kadmium a jeho sloučeniny, vyjádřené jako Cd",0.000887183
729350023,"olovo a jeho sloučeniny, vyjádřené jako Pb",0.005292138
729350023,"rtuť její sloučeniny, vyjádřené jako Hg",4.5955e-05
729350023,polychlorované dibenzodioxiny a dibenzofurany,1.868e-09
729350023,polycyklické aromatické uhlovodíky,0.000161188
729350023,polychlorované bifenyly,6.3e-11
729350023,"fluor a jeho anorg.sloučeniny, vyjádřené jako F",0.016931
729350023,plynné sloučeniny chloru vyjádřené jako chlorovodík,0.016931
729790013,oxidy dusíku,2.969
729790013,oxid uhelnatý,0.013
729270013,tuhé znečišťující látky,0.027
729270013,oxid siřičitý,0.0
729270013,oxidy dusíku,16.873
729270013,oxid uhelnatý,0.0
729270013,oxid uhličitý,23021.178
729270013,arsen,7.3734e-05
729270013,"kadmium a jeho sloučeniny, vyjádřené jako Cd",0.00066244
729270013,"olovo a jeho sloučeniny, vyjádřené jako Pb",0.004773291
729270013,"rtuť její sloučeniny, vyjádřené jako Hg",6.1315e-05
729270013,polychlorované dibenzodioxiny a dibenzofurany,2.355e-09
729270013,polycyklické aromatické uhlovodíky,0.000258619
729270013,polychlorované bifenyly,1.09e-10
729270013,"fluor a jeho anorg.sloučeniny, vyjádřené jako F",0.016299
729270013,plynné sloučeniny chloru vyjádřené jako chlorovodík,0.039583
728760053,oxidy dusíku,0.666
728760053,oxid uhelnatý,0.005
755540153,oxidy dusíku,1.946
755540153,oxid uhelnatý,0.17
755540163,oxidy dusíku,0.886
755540163,oxid uhelnatý,0.003
755540173,oxidy dusíku,1.54
755540173,oxid uhelnatý,0.015
755540183,oxidy dusíku,1.212
755540183,oxid uhelnatý,0.02
755540203,oxidy dusíku,2.537
755540203,oxid uhelnatý,0.003
755540213,oxidy dusíku,1.972
755540213,oxid uhelnatý,0.003
755540223,oxidy dusíku,0.65
755540223,oxid uhelnatý,0.038
738620033,oxidy dusíku,0.837
738620033,oxid uhelnatý,0.0
738620093,oxidy dusíku,0.263
738620093,oxid uhelnatý,0.0
773770013,oxidy dusíku,0.406
773770013,oxid uhelnatý,0.095
729700013,oxidy dusíku,2.323
729700013,oxid uhelnatý,0.004
729700023,oxidy dusíku,1.566
729700023,oxid uhelnatý,0.0
729700033,oxidy dusíku,1.05
729700033,oxid uhelnatý,0.011
729700043,oxidy dusíku,1.629
729700043,oxid uhelnatý,0.284
729700053,oxidy dusíku,0.774
729700053,oxid uhelnatý,0.012
755540133,oxidy dusíku,1.243
755540133,oxid uhelnatý,0.026
755540143,oxidy dusíku,1.175
755540143,oxid uhelnatý,0.032
755540193,oxidy dusíku,1.859
755540193,oxid uhelnatý,0.004
791730063,oxidy dusíku,3.181
791730063,oxid uhelnatý,0.007
729710301,oxidy dusíku,0.241
729710301,oxid uhelnatý,0.056
728160081,oxidy dusíku,0.166
728160081,oxid uhelnatý,0.001
728160081,organické látky vyjádřené jako TOC,0.152
728160081,těkavé organické látky (VOC),0.16
782370023,amoniak,0.338
773420053,tuhé znečišťující látky,0.003
773420053,oxid siřičitý,0.001
773420053,oxidy dusíku,0.242
773420053,oxid uhelnatý,0.04
773420053,organické látky vyjádřené jako TOC,0.008
773420053,těkavé organické látky (VOC),2.506
727180533,oxidy dusíku,1.956
727180533,oxid uhelnatý,0.054
727180073,oxidy dusíku,0.277
727180073,oxid uhelnatý,0.032
727180553,oxidy dusíku,0.343
727180553,oxid uhelnatý,0.08
727180543,oxidy dusíku,1.373
727180543,oxid uhelnatý,0.037
310003552,oxidy dusíku,0.126
310003552,oxid uhelnatý,0.006
643770013,těkavé organické látky (VOC),0.455
727020383,oxidy dusíku,1.107
727020383,oxid uhelnatý,0.228
727020383,těkavé organické látky (VOC),0.215
728610273,tuhé znečišťující látky,0.162
310096592,těkavé organické látky (VOC),0.449
310070782,tuhé znečišťující látky,0.106
310070782,oxidy dusíku,0.07
310070782,oxid uhelnatý,0.002
310062462,tuhé znečišťující látky,0.032
310062462,oxidy dusíku,0.027
310062462,oxid uhelnatý,0.001
310059362,oxidy dusíku,0.064
310059362,oxid uhelnatý,0.035
310060762,oxidy dusíku,0.184
310060762,oxid uhelnatý,0.068
310060762,těkavé organické látky (VOC),0.233
732540131,oxidy dusíku,1.066
732540131,oxid uhelnatý,0.011
732540131,těkavé organické látky (VOC),5.077
310501732,tuhé znečišťující látky,0.04
310501732,oxidy dusíku,7.237
310501732,oxid uhelnatý,14.263
770230073,tuhé znečišťující látky,0.014
310501282,oxidy dusíku,0.049
310501282,oxid uhelnatý,0.002
663200023,tuhé znečišťující látky,0.064
660520143,těkavé organické látky (VOC),0.178
310502082,oxidy dusíku,1.13
310502082,oxid uhelnatý,1.92
311441002,tuhé znečišťující látky,0.1
311441002,oxid siřičitý,1.78
311441002,oxidy dusíku,8.6
311441002,oxid uhelnatý,25.92
311470172,tuhé znečišťující látky,0.036
311470172,oxid siřičitý,0.041
311470172,oxidy dusíku,2.793
311470172,oxid uhelnatý,6.286
770230161,tuhé znečišťující látky,0.045
770230161,oxid siřičitý,0.022
770230161,oxidy dusíku,0.69
770230161,oxid uhelnatý,0.041
770230161,organické látky vyjádřené jako TOC,0.028
310500182,tuhé znečišťující látky,0.005
310500182,oxid siřičitý,0.0
310500182,oxidy dusíku,0.024
310500182,oxid uhelnatý,0.037
310500182,organické látky vyjádřené jako TOC,0.0
716500013,tuhé znečišťující látky,0.014
716500013,oxidy dusíku,0.066
716500013,oxid uhelnatý,0.002
716500013,organické látky vyjádřené jako TOC,0.31
770230043,tuhé znečišťující látky,0.91
310570212,těkavé organické látky (VOC),0.322
310470092,tuhé znečišťující látky,0.177
624400491,těkavé organické látky (VOC),5.746
