zdroj_id,nazev,mnozstvi
674830151,"rtuť její sloučeniny, vyjádřené jako Hg",0.0
674830151,polycyklické aromatické uhlovodíky,0.0005088
674830151,polychlorované bifenyly,2.3e-06
674830151,"fluor a jeho anorg.sloučeniny, vyjádřené jako F",0.184
674830151,plynné sloučeniny chloru vyjádřené jako chlorovodík,0.5815
783130013,oxidy dusíku,0.006
783130013,oxid uhelnatý,0.035
792680023,tuhé znečišťující látky,0.001
792680023,oxidy dusíku,0.022
792680023,oxid uhelnatý,0.026
720303032,tuhé znečišťující látky,0.022
674830321,tuhé znečišťující látky,0.153
674830321,oxidy dusíku,4.24
674830321,oxid uhelnatý,0.377
640970143,tuhé znečišťující látky,0.001
720301342,tuhé znečišťující látky,1.546
720301502,tuhé znečišťující látky,0.002
720301502,organické látky vyjádřené jako TOC,0.825
649300181,tuhé znečišťující látky,0.014
649300181,oxidy dusíku,0.376
649300181,oxid uhelnatý,1.599
654230461,oxid siřičitý,0.04
654230461,oxidy dusíku,0.385
654230461,oxid uhelnatý,0.222
654230461,organické látky vyjádřené jako TOC,1.862
654230461,těkavé organické látky (VOC),1.153
654230461,plynné sloučeniny chloru vyjádřené jako chlorovodík,0.16
766791101,tuhé znečišťující látky,0.016
766791101,oxidy dusíku,0.221
766791101,těkavé organické látky (VOC),0.006
669660033,oxid siřičitý,0.051
617110071,tuhé znečišťující látky,0.436
617110071,těkavé organické látky (VOC),8.396
617110281,tuhé znečišťující látky,0.027
617110281,oxid siřičitý,33.442
617110281,oxidy dusíku,10.513
617110281,oxid uhelnatý,3.744
640970271,tuhé znečišťující látky,0.015
640970271,oxid siřičitý,7.344
640970271,oxidy dusíku,3.515
640970271,oxid uhelnatý,2.866
649300021,tuhé znečišťující látky,0.092
649300021,oxidy dusíku,0.18
649300021,oxid uhelnatý,0.03
649300021,organické látky vyjádřené jako TOC,3.355
649300021,těkavé organické látky (VOC),0.337
720200312,tuhé znečišťující látky,0.029
675000013,tuhé znečišťující látky,0.013
640970203,tuhé znečišťující látky,0.215
649300371,tuhé znečišťující látky,0.169
649300371,oxid siřičitý,1.2
649300371,oxidy dusíku,5.081
649300371,oxid uhelnatý,1.797
720302952,tuhé znečišťující látky,0.0
720302952,oxid siřičitý,0.401
720302952,oxidy dusíku,1.891
720302952,oxid uhelnatý,2.13
720302952,organické látky vyjádřené jako TOC,0.0
720301642,oxidy dusíku,0.174
720301642,oxid uhelnatý,0.045
720200332,oxidy dusíku,0.081
720200332,oxid uhelnatý,0.125
720301682,tuhé znečišťující látky,0.012
732970013,tuhé znečišťující látky,0.02
732970013,oxidy dusíku,0.437
732970013,oxid uhelnatý,0.24
732970013,"zinek a jeho sloučeniny, vyjádřené jako Zn",0.0003
732970013,plynné sloučeniny chloru vyjádřené jako chlorovodík,0.246
720301802,tuhé znečišťující látky,0.034
720301802,oxidy dusíku,0.095
720301802,oxid uhelnatý,0.071
720302532,tuhé znečišťující látky,0.026
720302532,oxidy dusíku,0.012
720302532,oxid uhelnatý,0.033
720303052,tuhé znečišťující látky,0.415
720200662,tuhé znečišťující látky,0.373
720200662,oxid siřičitý,0.041
720200662,oxidy dusíku,0.275
720200662,oxid uhelnatý,0.26
720301742,oxidy dusíku,10.627
720301742,oxid uhelnatý,17.64
720301722,tuhé znečišťující látky,0.284
720301722,oxidy dusíku,0.181
720301722,oxid uhelnatý,3.554
797780311,tuhé znečišťující látky,1.992
797780311,oxid siřičitý,0.632
797780311,oxidy dusíku,0.437
797780311,oxid uhelnatý,6.074
797780311,organické látky vyjádřené jako TOC,0.448
640970153,org.látky vyjádř. jako TOC výše neuvedené 4.6 Sk. - halogenované org. l. nespadající pod,0.027
754610183,těkavé organické látky (VOC),0.012
720710952,těkavé organické látky (VOC),0.307
720808412,tuhé znečišťující látky,0.02
720808412,oxidy dusíku,14.79
720808412,oxid uhelnatý,37.653
720703132,tuhé znečišťující látky,0.13
720703132,oxid uhelnatý,0.044
720703132,amoniak,0.05
677340011,tuhé znečišťující látky,0.687
677340011,oxid siřičitý,45.608
677340011,oxidy dusíku,15.686
677340011,oxid uhelnatý,10.746
677340011,těkavé organické látky (VOC),8.393
677340011,chrom šestimocný,0.00484
677340011,silné anorganické kyseliny,0.07436
754610133,tuhé znečišťující látky,0.0
754610133,oxidy dusíku,0.0
754610133,oxid uhelnatý,0.0
606978071,tuhé znečišťující látky,1.272
606978071,oxidy dusíku,0.123
606978071,oxid uhelnatý,0.933
606978071,těkavé organické látky (VOC),2.36
772840093,tuhé znečišťující látky,0.0
772840093,těkavé organické látky (VOC),0.052
772840093,"zinek a jeho sloučeniny, vyjádřené jako Zn",1.4e-06
771550571,tuhé znečišťující látky,0.383
771550571,organické látky vyjádřené jako TOC,0.022
720807782,tuhé znečišťující látky,0.004
720807782,těkavé organické látky (VOC),0.15
772980023,těkavé organické látky (VOC),0.343
720770472,tuhé znečišťující látky,0.068
629830581,oxidy dusíku,0.125
629830581,oxid uhelnatý,0.039
629830581,těkavé organické látky (VOC),5.36
720770732,těkavé organické látky (VOC),1.254
720770362,těkavé organické látky (VOC),0.16
766828161,těkavé organické látky (VOC),5.051
720719722,tuhé znečišťující látky,0.004
638060013,tuhé znečišťující látky,0.063
638060013,organické látky vyjádřené jako TOC,0.027
638060013,plynné sloučeniny chloru vyjádřené jako chlorovodík,0.004
720770492,tuhé znečišťující látky,0.447
720870222,tuhé znečišťující látky,0.463
756110013,tuhé znečišťující látky,0.448
756110013,oxid siřičitý,0.203
756110013,oxidy dusíku,14.023
756110013,oxid uhelnatý,0.058
756110013,"antimon a jeho sloučeniny, vyjádřené jako Sb",0.008736
756110013,arsen,3.9e-05
756110013,"cin a jeho sloučeniny, vyjádřené jako Sn",3.2e-05
756110013,chrom (bez šestimocného chromu),0.00035
756110013,"kadmium a jeho sloučeniny, vyjádřené jako Cd",4.8e-05
756110013,"kobalt a jeho sloučeniny, vyjádřené jako Co",6e-06
756110013,"mangan a jeho sloučeniny, vyjádřené jako Mn",6.9e-05
756110013,"měď a její sloučeniny, vyjádřené jako Cu",0.000135
756110013,"nikl a jeho sloučeniny, vyjádřené jako Ni",4.1e-05
756110013,"olovo a jeho sloučeniny, vyjádřené jako Pb",0.000151
756110013,"selen a jeho sloučeniny, vyjádřené jako Se",0.000946
756110013,"vanad a jeho sloučeniny, vyjádřené jako V",2.8e-05
756110013,"fluor a jeho anorg.sloučeniny, vyjádřené jako F",0.009619
756110013,plynné sloučeniny chloru vyjádřené jako chlorovodík,0.010063
720707432,organické látky vyjádřené jako TOC,0.065
754610153,tuhé znečišťující látky,0.018
754610153,organické látky vyjádřené jako TOC,1.651
754610153,těkavé organické látky (VOC),1.278
754610121,oxidy dusíku,0.207
754610121,oxid uhelnatý,0.005
754610121,organické látky vyjádřené jako TOC,16.406
754610121,těkavé organické látky (VOC),22.159
738570013,tuhé znečišťující látky,0.001
604530013,oxidy dusíku,0.058
604530013,oxid uhelnatý,0.002
604530013,těkavé organické látky (VOC),5.843
772920111,tuhé znečišťující látky,0.096
772920111,oxid siřičitý,118.628
772920111,oxidy dusíku,30.634
772920111,oxid uhelnatý,21.936
772840321,oxidy dusíku,0.012
772840321,oxid uhelnatý,0.001
772980163,tuhé znečišťující látky,0.0
772980163,těkavé organické látky (VOC),0.225
772980071,tuhé znečišťující látky,0.109
772980071,oxidy dusíku,1.456
772980071,oxid uhelnatý,0.083
772980071,organické látky vyjádřené jako TOC,1.389
772980071,těkavé organické látky (VOC),1.951
772980071,plynné sloučeniny chloru vyjádřené jako chlorovodík,0.032
772980511,tuhé znečišťující látky,0.096
772980511,oxidy dusíku,0.416
772980511,oxid uhelnatý,0.308
772980511,organické látky vyjádřené jako TOC,0.912
772980511,těkavé organické látky (VOC),1.141
606970013,oxidy dusíku,3.786
606970013,oxid uhelnatý,0.248
600650023,oxidy dusíku,2.54
600650023,oxid uhelnatý,0.234
615620033,těkavé organické látky (VOC),0.084
615620023,organické látky vyjádřené jako TOC,0.014
772840083,oxidy dusíku,0.01
772840083,organické látky vyjádřené jako TOC,0.736
772840083,těkavé organické látky (VOC),1.95
772840043,tuhé znečišťující látky,0.206
772980043,tuhé znečišťující látky,0.24
725250023,tuhé znečišťující látky,0.114
716200013,tuhé znečišťující látky,0.151
720707872,tuhé znečišťující látky,0.286
720707872,oxidy dusíku,0.475
720707872,oxid uhelnatý,1.185
773120023,tuhé znečišťující látky,3.969
773120023,oxid siřičitý,0.579
773120023,oxidy dusíku,29.438
773120023,oxid uhelnatý,34.014
773130091,tuhé znečišťující látky,0.098
773130091,těkavé organické látky (VOC),2.269
720719542,těkavé organické látky (VOC),0.961
772980123,organické látky vyjádřené jako TOC,1.147
772980123,těkavé organické látky (VOC),0.014
720770582,tuhé znečišťující látky,0.191
720770582,oxidy dusíku,0.576
720770582,oxid uhelnatý,1.261
720770462,oxidy dusíku,0.543
720770462,oxid uhelnatý,0.326
677340013,tuhé znečišťující látky,0.004
677340013,organické látky vyjádřené jako TOC,1.326
772988131,tuhé znečišťující látky,0.055
772988131,těkavé organické látky (VOC),2.4
629830023,těkavé organické látky (VOC),0.043
720810722,těkavé organické látky (VOC),0.348
720718712,těkavé organické látky (VOC),0.457
600650141,oxidy dusíku,1.343
600650141,oxid uhelnatý,0.036
639908011,tuhé znečišťující látky,0.079
639908011,oxidy dusíku,1.551
639908011,oxid uhelnatý,7.422
639908011,organické látky vyjádřené jako TOC,21.136
639908011,"fluor a jeho anorg.sloučeniny, vyjádřené jako F",0.022
720718832,organické látky vyjádřené jako TOC,1.113
720718832,těkavé organické látky (VOC),0.009
704670571,oxidy dusíku,0.006
704670571,oxid uhelnatý,0.001
704670571,těkavé organické látky (VOC),5.331
754618091,těkavé organické látky (VOC),0.16
759910531,těkavé organické látky (VOC),27.504
789830023,tuhé znečišťující látky,0.011
789830023,organické látky vyjádřené jako TOC,0.044
720805422,těkavé organické látky (VOC),0.875
783890013,organické látky vyjádřené jako TOC,0.0
720719452,tuhé znečišťující látky,0.065
720719452,těkavé organické látky (VOC),0.012
720719452,"zinek a jeho sloučeniny, vyjádřené jako Zn",0.022
639900023,tuhé znečišťující látky,0.019
639900023,těkavé organické látky (VOC),0.0
720707752,tuhé znečišťující látky,0.021
720707752,oxidy dusíku,0.06
720707752,oxid uhelnatý,0.003
720707752,organické látky vyjádřené jako TOC,0.001
754610253,tuhé znečišťující látky,0.024
754610253,oxidy dusíku,0.208
754610253,oxid uhelnatý,1.107
772848121,tuhé znečišťující látky,0.053
772848121,oxidy dusíku,0.293
772848121,oxid uhelnatý,0.007
772848121,těkavé organické látky (VOC),8.027
772848121,"zinek a jeho sloučeniny, vyjádřené jako Zn",0.052999999
772848121,N-methyl-2-pyrrolidon,0.011
772848121,plynné sloučeniny chloru vyjádřené jako chlorovodík,0.14
607980033,tuhé znečišťující látky,0.0
607980033,organické látky vyjádřené jako TOC,0.0
720802532,tuhé znečišťující látky,0.009
720802532,oxidy dusíku,0.031
720802532,oxid uhelnatý,0.002
720802532,organické látky vyjádřené jako TOC,0.0
720802532,těkavé organické látky (VOC),0.0
704670201,tuhé znečišťující látky,0.041
704670201,oxid siřičitý,0.019
704670201,oxidy dusíku,4.2
704670201,oxid uhelnatý,0.051
704670201,organické látky vyjádřené jako TOC,0.049
617130013,těkavé organické látky (VOC),0.942
720870022,tuhé znečišťující látky,1.396
772980033,oxidy dusíku,0.048
772980033,oxid uhelnatý,0.002
772980033,těkavé organické látky (VOC),1.168
780990013,tuhé znečišťující látky,0.104
780990013,těkavé organické látky (VOC),0.0
772920551,tuhé znečišťující látky,2.192
772920551,oxidy dusíku,0.931
772920551,oxid uhelnatý,0.082
772928241,těkavé organické látky (VOC),0.177
772920561,tuhé znečišťující látky,0.138
772920561,"fluor a jeho anorg.sloučeniny, vyjádřené jako F",0.0
772928141,tuhé znečišťující látky,0.04
772928141,oxid siřičitý,0.045
772928141,oxidy dusíku,0.105
772928141,oxid uhelnatý,0.002
772928141,organické látky vyjádřené jako TOC,1.79
772928141,"cin a jeho sloučeniny, vyjádřené jako Sn",0.0006431
772928141,chrom šestimocný,4.8e-05
772928141,"kobalt a jeho sloučeniny, vyjádřené jako Co",0.00056918
772928141,"měď a její sloučeniny, vyjádřené jako Cu",0.00083899
772928141,"nikl a jeho sloučeniny, vyjádřené jako Ni",0.00106814
772928141,"zinek a jeho sloučeniny, vyjádřené jako Zn",0.0057288
772928141,Kyselina sirova,0.068376
772928141,"fluor a jeho anorg.sloučeniny, vyjádřené jako F",0.010681
772928141,kyanidy vyjádřené jako CN,0.052446
772928141,plynné sloučeniny chloru vyjádřené jako chlorovodík,0.137676
772920061,oxidy dusíku,0.135
772920061,oxid uhelnatý,0.023
606970043,oxidy dusíku,0.056
606970043,oxid uhelnatý,0.002
772980143,tuhé znečišťující látky,0.001
772980143,organické látky vyjádřené jako TOC,0.007
772980143,"fluor a jeho anorg.sloučeniny, vyjádřené jako F",0.001
772980173,organické látky vyjádřené jako TOC,0.168
772980173,těkavé organické látky (VOC),0.737
606970381,oxidy dusíku,0.197
606970381,oxid uhelnatý,0.008
606970381,těkavé organické látky (VOC),3.945
607980013,těkavé organické látky (VOC),0.008
607980013,plynné sloučeniny chloru vyjádřené jako chlorovodík,0.001
720718652,tuhé znečišťující látky,0.0
720770482,tuhé znečišťující látky,0.93
720770482,oxidy dusíku,0.164
720770482,oxid uhelnatý,0.034
677340093,tuhé znečišťující látky,0.439
677340093,oxidy dusíku,3.882
677340093,oxid uhelnatý,1.435
677340093,organické látky vyjádřené jako TOC,1.551
676930013,tuhé znečišťující látky,0.0
676930013,oxid siřičitý,0.0
676930013,oxidy dusíku,0.0
676930013,oxid uhelnatý,0.0
676930013,organické látky vyjádřené jako TOC,0.0
676930013,těkavé organické látky (VOC),0.0
676930013,amoniak,0.0
720809442,tuhé znečišťující látky,0.229
720809442,oxidy dusíku,0.411
720809442,oxid uhelnatý,0.138
720810602,organické látky vyjádřené jako TOC,0.009
720707052,tuhé znečišťující látky,0.002
720707052,oxidy dusíku,0.082
720707052,oxid uhelnatý,0.001
772980183,oxidy dusíku,0.415
772980183,oxid uhelnatý,0.035
772980191,oxidy dusíku,0.203
772980191,oxid uhelnatý,0.005
720802452,tuhé znečišťující látky,0.018
720802452,oxidy dusíku,0.018
720802452,oxid uhelnatý,0.001
732821241,tuhé znečišťující látky,0.009
732821241,oxidy dusíku,0.055
732821241,oxid uhelnatý,0.051
720718572,oxidy dusíku,0.004
720718572,oxid uhelnatý,0.001
725860013,tuhé znečišťující látky,0.034
725860013,oxidy dusíku,0.003
725860013,oxid uhelnatý,0.134
725860013,organické látky vyjádřené jako TOC,0.03
670030013,tuhé znečišťující látky,1.738
720801592,oxidy dusíku,0.199
720801592,oxid uhelnatý,0.012
720719762,tuhé znečišťující látky,0.014
720719762,oxidy dusíku,0.078
720719762,oxid uhelnatý,0.003
720719762,těkavé organické látky (VOC),0.965
754610073,organické látky vyjádřené jako TOC,0.929
754610073,těkavé organické látky (VOC),1.018
754610063,organické látky vyjádřené jako TOC,2.757
754610063,těkavé organické látky (VOC),1.147
720800582,oxidy dusíku,1.371
720800582,oxid uhelnatý,0.709
720800592,oxidy dusíku,1.276
720800592,oxid uhelnatý,0.697
